1	«·›« Õ…	1	0
		2	0
		3	0
		4	0
		5	0
		6	0
		7	0
2	«·»ﬁ—…	1	85
		2	85
		3	85
		4	85
		5	85
		6	85
		7	85
		8	85
		9	85
		10	85
		11	85
		12	85
		13	85
		14	85
		15	85
		16	85
		17	85
		18	85
		19	85
		20	85
		21	85
		22	85
		23	85
		24	85
		25	85
		26	85
		27	85
		28	85
		29	85
		30	85
		31	85
		32	85
		33	85
		34	85
		35	85
		36	85
		37	85
		38	85
		39	85
		40	85
		41	85
		42	85
		43	85
		44	85
		45	85
		46	85
		47	85
		48	85
		49	85
		50	85
		51	85
		52	85
		53	85
		54	85
		55	85
		56	85
		57	85
		58	85
		59	85
		60	85
		61	85
		62	85
		63	85
		64	85
		65	85
		66	85
		67	85
		68	85
		69	85
		70	85
		71	85
		72	85
		73	85
		74	85
		75	85
		76	85
		77	85
		78	85
		79	85
		80	85
		81	85
		82	85
		83	85
		84	85
		85	85
		86	85
		87	85
		88	85
		89	85
		90	85
		91	85
		92	85
		93	85
		94	85
		95	85
		96	85
		97	85
		98	85
		99	85
		100	85
		101	85
		102	85
		103	85
		104	85
		105	85
		106	85
		107	85
		108	85
		109	85
		110	85
		111	85
		112	85
		113	85
		114	85
		115	85
		116	85
		117	85
		118	85
		119	85
		120	85
		121	85
		122	85
		123	85
		124	85
		125	85
		126	85
		127	85
		128	85
		129	85
		130	85
		131	85
		132	85
		133	85
		134	85
		135	85
		136	85
		137	85
		138	85
		139	85
		140	85
		141	85
		142	85
		143	85
		144	85
		145	85
		146	85
		147	85
		148	85
		149	85
		150	85
		151	85
		152	85
		153	85
		154	85
		155	85
		156	85
		157	85
		158	85
		159	85
		160	85
		161	85
		162	85
		163	85
		164	85
		165	85
		166	85
		167	85
		168	85
		169	85
		170	85
		171	85
		172	85
		173	85
		174	85
		175	85
		176	85
		177	85
		178	85
		179	85
		180	85
		181	85
		182	85
		183	85
		184	85
		185	85
		186	85
		187	85
		188	85
		189	85
		190	85
		191	85
		192	85
		193	85
		194	85
		195	85
		196	85
		197	85
		198	85
		199	85
		200	85
		201	85
		202	85
		203	85
		204	85
		205	85
		206	85
		207	85
		208	85
		209	85
		210	85
		211	85
		212	85
		213	85
		214	85
		215	85
		216	85
		217	85
		218	85
		219	85
		220	85
		221	85
		222	85
		223	85
		224	85
		225	85
		226	85
		227	85
		228	85
		229	85
		230	85
		231	85
		232	85
		233	85
		234	85
		235	85
		236	85
		237	85
		238	85
		239	85
		240	85
		241	85
		242	85
		243	85
		244	85
		245	85
		246	85
		247	85
		248	85
		249	85
		250	85
		251	85
		252	85
		253	85
		254	85
		255	85
		256	85
		257	85
		258	85
		259	85
		260	85
		261	85
		262	85
		263	85
		264	85
		265	85
		266	85
		267	85
		268	85
		269	85
		270	85
		271	85
		272	85
		273	85
		274	85
		275	85
		276	85
		277	85
		278	85
		279	85
		280	85
		281	85
		282	85
		283	85
		284	85
		285	85
		286	85
3	¬·ù⁄„—«‰	1	87
		2	87
		3	87
		4	87
		5	87
		6	87
		7	87
		8	87
		9	87
		10	87
		11	87
		12	87
		13	87
		14	87
		15	87
		16	87
		17	87
		18	87
		19	87
		20	87
		21	87
		22	87
		23	87
		24	87
		25	87
		26	87
		27	87
		28	87
		29	87
		30	87
		31	87
		32	87
		33	87
		34	87
		35	87
		36	87
		37	87
		38	87
		39	87
		40	87
		41	87
		42	87
		43	87
		44	87
		45	87
		46	87
		47	87
		48	87
		49	87
		50	87
		51	87
		52	87
		53	87
		54	87
		55	87
		56	87
		57	87
		58	87
		59	87
		60	87
		61	87
		62	87
		63	87
		64	87
		65	87
		66	87
		67	87
		68	87
		69	87
		70	87
		71	87
		72	87
		73	87
		74	87
		75	87
		76	87
		77	87
		78	87
		79	87
		80	87
		81	87
		82	87
		83	87
		84	87
		85	87
		86	87
		87	87
		88	87
		89	87
		90	87
		91	87
		92	87
		93	87
		94	87
		95	87
		96	87
		97	87
		98	87
		99	87
		100	87
		101	87
		102	87
		103	87
		104	87
		105	87
		106	87
		107	87
		108	87
		109	87
		110	87
		111	87
		112	87
		113	87
		114	87
		115	87
		116	87
		117	87
		118	87
		119	87
		120	87
		121	87
		122	87
		123	87
		124	87
		125	87
		126	87
		127	87
		128	87
		129	87
		130	87
		131	87
		132	87
		133	87
		134	87
		135	87
		136	87
		137	87
		138	87
		139	87
		140	87
		141	87
		142	87
		143	87
		144	87
		145	87
		146	87
		147	87
		148	87
		149	87
		150	87
		151	87
		152	87
		153	87
		154	87
		155	87
		156	87
		157	87
		158	87
		159	87
		160	87
		161	87
		162	87
		163	87
		164	87
		165	87
		166	87
		167	87
		168	87
		169	87
		170	87
		171	87
		172	87
		173	87
		174	87
		175	87
		176	87
		177	87
		178	87
		179	87
		180	87
		181	87
		182	87
		183	87
		184	87
		185	87
		186	87
		187	87
		188	87
		189	87
		190	87
		191	87
		192	87
		193	87
		194	87
		195	87
		196	87
		197	87
		198	87
		199	87
		200	87
4	«·‰”«¡	1	90
		2	90
		3	90
		4	90
		5	90
		6	90
		7	90
		8	90
		9	90
		10	90
		11	90
		12	90
		13	90
		14	90
		15	90
		16	90
		17	90
		18	90
		19	90
		20	90
		21	90
		22	90
		23	90
		24	90
		25	90
		26	90
		27	90
		28	90
		29	90
		30	90
		31	90
		32	90
		33	90
		34	90
		35	90
		36	90
		37	90
		38	90
		39	90
		40	90
		41	90
		42	90
		43	90
		44	90
		45	90
		46	90
		47	90
		48	90
		49	90
		50	90
		51	90
		52	90
		53	90
		54	90
		55	90
		56	90
		57	90
		58	90
		59	90
		60	90
		61	90
		62	90
		63	90
		64	90
		65	90
		66	90
		67	90
		68	90
		69	90
		70	90
		71	90
		72	90
		73	90
		74	90
		75	90
		76	90
		77	90
		78	90
		79	90
		80	90
		81	90
		82	90
		83	90
		84	90
		85	90
		86	90
		87	90
		88	90
		89	90
		90	90
		91	90
		92	90
		93	90
		94	90
		95	90
		96	90
		97	90
		98	90
		99	90
		100	90
		101	90
		102	90
		103	90
		104	90
		105	90
		106	90
		107	90
		108	90
		109	90
		110	90
		111	90
		112	90
		113	90
		114	90
		115	90
		116	90
		117	90
		118	90
		119	90
		120	90
		121	90
		122	90
		123	90
		124	90
		125	90
		126	90
		127	90
		128	90
		129	90
		130	90
		131	90
		132	90
		133	90
		134	90
		135	90
		136	90
		137	90
		138	90
		139	90
		140	90
		141	90
		142	90
		143	90
		144	90
		145	90
		146	90
		147	90
		148	90
		149	90
		150	90
		151	90
		152	90
		153	90
		154	90
		155	90
		156	90
		157	90
		158	90
		159	90
		160	90
		161	90
		162	90
		163	90
		164	90
		165	90
		166	90
		167	90
		168	90
		169	90
		170	90
		171	90
		172	90
		173	90
		174	90
		175	90
		176	90
5	«·„«∆œ…	1	108
		2	108
		3	108
		4	108
		5	108
		6	108
		7	108
		8	108
		9	108
		10	108
		11	108
		12	108
		13	108
		14	108
		15	108
		16	108
		17	108
		18	108
		19	108
		20	108
		21	108
		22	108
		23	108
		24	108
		25	108
		26	108
		27	108
		28	108
		29	108
		30	108
		31	108
		32	108
		33	108
		34	108
		35	108
		36	108
		37	108
		38	108
		39	108
		40	108
		41	108
		42	108
		43	108
		44	108
		45	108
		46	108
		47	108
		48	108
		49	108
		50	108
		51	108
		52	108
		53	108
		54	108
		55	108
		56	108
		57	108
		58	108
		59	108
		60	108
		61	108
		62	108
		63	108
		64	108
		65	108
		66	108
		67	108
		68	108
		69	108
		70	108
		71	108
		72	108
		73	108
		74	108
		75	108
		76	108
		77	108
		78	108
		79	108
		80	108
		81	108
		82	108
		83	108
		84	108
		85	108
		86	108
		87	108
		88	108
		89	108
		90	108
		91	108
		92	108
		93	108
		94	108
		95	108
		96	108
		97	108
		98	108
		99	108
		100	108
		101	108
		102	108
		103	108
		104	108
		105	108
		106	108
		107	108
		108	108
		109	108
		110	108
		111	108
		112	108
		113	108
		114	108
		115	108
		116	108
		117	108
		118	108
		119	108
		120	108
6	«·√‰⁄«„	1	51
		2	51
		3	51
		4	51
		5	51
		6	51
		7	51
		8	51
		9	51
		10	51
		11	51
		12	51
		13	51
		14	51
		15	51
		16	51
		17	51
		18	51
		19	51
		20	51
		21	51
		22	51
		23	51
		24	51
		25	51
		26	51
		27	51
		28	51
		29	51
		30	51
		31	51
		32	51
		33	51
		34	51
		35	51
		36	51
		37	51
		38	51
		39	51
		40	51
		41	51
		42	51
		43	51
		44	51
		45	51
		46	51
		47	51
		48	51
		49	51
		50	51
		51	51
		52	51
		53	51
		54	51
		55	51
		56	51
		57	51
		58	51
		59	51
		60	51
		61	51
		62	51
		63	51
		64	51
		65	51
		66	51
		67	51
		68	51
		69	51
		70	51
		71	51
		72	51
		73	51
		74	51
		75	51
		76	51
		77	51
		78	51
		79	51
		80	51
		81	51
		82	51
		83	51
		84	51
		85	51
		86	51
		87	51
		88	51
		89	51
		90	51
		91	51
		92	51
		93	51
		94	51
		95	51
		96	51
		97	51
		98	51
		99	51
		100	51
		101	51
		102	51
		103	51
		104	51
		105	51
		106	51
		107	51
		108	51
		109	51
		110	51
		111	51
		112	51
		113	51
		114	51
		115	51
		116	51
		117	51
		118	51
		119	51
		120	51
		121	51
		122	51
		123	51
		124	51
		125	51
		126	51
		127	51
		128	51
		129	51
		130	51
		131	51
		132	51
		133	51
		134	51
		135	51
		136	51
		137	51
		138	51
		139	51
		140	51
		141	51
		142	51
		143	51
		144	51
		145	51
		146	51
		147	51
		148	51
		149	51
		150	51
		151	51
		152	51
		153	51
		154	51
		155	51
		156	51
		157	51
		158	51
		159	51
		160	51
		161	51
		162	51
		163	51
		164	51
		165	51
7	«·√⁄—«›	1	36
		2	36
		3	36
		4	36
		5	36
		6	36
		7	36
		8	36
		9	36
		10	36
		11	36
		12	36
		13	36
		14	36
		15	36
		16	36
		17	36
		18	36
		19	36
		20	36
		21	36
		22	36
		23	36
		24	36
		25	36
		26	36
		27	36
		28	36
		29	36
		30	36
		31	36
		32	36
		33	36
		34	36
		35	36
		36	36
		37	36
		38	36
		39	36
		40	36
		41	36
		42	36
		43	36
		44	36
		45	36
		46	36
		47	36
		48	36
		49	36
		50	36
		51	36
		52	36
		53	36
		54	36
		55	36
		56	36
		57	36
		58	36
		59	36
		60	36
		61	36
		62	36
		63	36
		64	36
		65	36
		66	36
		67	36
		68	36
		69	36
		70	36
		71	36
		72	36
		73	36
		74	36
		75	36
		76	36
		77	36
		78	36
		79	36
		80	36
		81	36
		82	36
		83	36
		84	36
		85	36
		86	36
		87	36
		88	36
		89	36
		90	36
		91	36
		92	36
		93	36
		94	36
		95	36
		96	36
		97	36
		98	36
		99	36
		100	36
		101	36
		102	36
		103	36
		104	36
		105	36
		106	36
		107	36
		108	36
		109	36
		110	36
		111	36
		112	36
		113	36
		114	36
		115	36
		116	36
		117	36
		118	36
		119	36
		120	36
		121	36
		122	36
		123	36
		124	36
		125	36
		126	36
		127	36
		128	36
		129	36
		130	36
		131	36
		132	36
		133	36
		134	36
		135	36
		136	36
		137	36
		138	36
		139	36
		140	36
		141	36
		142	36
		143	36
		144	36
		145	36
		146	36
		147	36
		148	36
		149	36
		150	36
		151	36
		152	36
		153	36
		154	36
		155	36
		156	36
		157	36
		158	36
		159	36
		160	36
		161	36
		162	36
		163	36
		164	36
		165	36
		166	36
		167	36
		168	36
		169	36
		170	36
		171	36
		172	36
		173	36
		174	36
		175	36
		176	36
		177	36
		178	36
		179	36
		180	36
		181	36
		182	36
		183	36
		184	36
		185	36
		186	36
		187	36
		188	36
		189	36
		190	36
		191	36
		192	36
		193	36
		194	36
		195	36
		196	36
		197	36
		198	36
		199	36
		200	36
		201	36
		202	36
		203	36
		204	36
		205	36
		206	36
8	«·√‰›«·	1	86
		2	86
		3	86
		4	86
		5	86
		6	86
		7	86
		8	86
		9	86
		10	86
		11	86
		12	86
		13	86
		14	86
		15	86
		16	86
		17	86
		18	86
		19	86
		20	86
		21	86
		22	86
		23	86
		24	86
		25	86
		26	86
		27	86
		28	86
		29	86
		30	86
		31	86
		32	86
		33	86
		34	86
		35	86
		36	86
		37	86
		38	86
		39	86
		40	86
		41	86
		42	86
		43	86
		44	86
		45	86
		46	86
		47	86
		48	86
		49	86
		50	86
		51	86
		52	86
		53	86
		54	86
		55	86
		56	86
		57	86
		58	86
		59	86
		60	86
		61	86
		62	86
		63	86
		64	86
		65	86
		66	86
		67	86
		68	86
		69	86
		70	86
		71	86
		72	86
		73	86
		74	86
		75	86
9	«· Ê»…	1	109
		2	109
		3	109
		4	109
		5	109
		6	109
		7	109
		8	109
		9	109
		10	109
		11	109
		12	109
		13	109
		14	109
		15	109
		16	109
		17	109
		18	109
		19	109
		20	109
		21	109
		22	109
		23	109
		24	109
		25	109
		26	109
		27	109
		28	109
		29	109
		30	109
		31	109
		32	109
		33	109
		34	109
		35	109
		36	109
		37	109
		38	109
		39	109
		40	109
		41	109
		42	109
		43	109
		44	109
		45	109
		46	109
		47	109
		48	109
		49	109
		50	109
		51	109
		52	109
		53	109
		54	109
		55	109
		56	109
		57	109
		58	109
		59	109
		60	109
		61	109
		62	109
		63	109
		64	109
		65	109
		66	109
		67	109
		68	109
		69	109
		70	109
		71	109
		72	109
		73	109
		74	109
		75	109
		76	109
		77	109
		78	109
		79	109
		80	109
		81	109
		82	109
		83	109
		84	109
		85	109
		86	109
		87	109
		88	109
		89	109
		90	109
		91	109
		92	109
		93	109
		94	109
		95	109
		96	109
		97	109
		98	109
		99	109
		100	109
		101	109
		102	109
		103	109
		104	109
		105	109
		106	109
		107	109
		108	109
		109	109
		110	109
		111	109
		112	109
		113	109
		114	109
		115	109
		116	109
		117	109
		118	109
		119	109
		120	109
		121	109
		122	109
		123	109
		124	109
		125	109
		126	109
		127	109
		128	109
		129	109
10	ÌÊ‰”	1	47
		2	47
		3	47
		4	47
		5	47
		6	47
		7	47
		8	47
		9	47
		10	47
		11	47
		12	47
		13	47
		14	47
		15	47
		16	47
		17	47
		18	47
		19	47
		20	47
		21	47
		22	47
		23	47
		24	47
		25	47
		26	47
		27	47
		28	47
		29	47
		30	47
		31	47
		32	47
		33	47
		34	47
		35	47
		36	47
		37	47
		38	47
		39	47
		40	47
		41	47
		42	47
		43	47
		44	47
		45	47
		46	47
		47	47
		48	47
		49	47
		50	47
		51	47
		52	47
		53	47
		54	47
		55	47
		56	47
		57	47
		58	47
		59	47
		60	47
		61	47
		62	47
		63	47
		64	47
		65	47
		66	47
		67	47
		68	47
		69	47
		70	47
		71	47
		72	47
		73	47
		74	47
		75	47
		76	47
		77	47
		78	47
		79	47
		80	47
		81	47
		82	47
		83	47
		84	47
		85	47
		86	47
		87	47
		88	47
		89	47
		90	47
		91	47
		92	47
		93	47
		94	47
		95	47
		96	47
		97	47
		98	47
		99	47
		100	47
		101	47
		102	47
		103	47
		104	47
		105	47
		106	47
		107	47
		108	47
		109	47
11	ÂÊœ	1	50
		2	50
		3	50
		4	50
		5	50
		6	50
		7	50
		8	50
		9	50
		10	50
		11	50
		12	50
		13	50
		14	50
		15	50
		16	50
		17	50
		18	50
		19	50
		20	50
		21	50
		22	50
		23	50
		24	50
		25	50
		26	50
		27	50
		28	50
		29	50
		30	50
		31	50
		32	50
		33	50
		34	50
		35	50
		36	50
		37	50
		38	50
		39	50
		40	50
		41	50
		42	50
		43	50
		44	50
		45	50
		46	50
		47	50
		48	50
		49	50
		50	50
		51	50
		52	50
		53	50
		54	50
		55	50
		56	50
		57	50
		58	50
		59	50
		60	50
		61	50
		62	50
		63	50
		64	50
		65	50
		66	50
		67	50
		68	50
		69	50
		70	50
		71	50
		72	50
		73	50
		74	50
		75	50
		76	50
		77	50
		78	50
		79	50
		80	50
		81	50
		82	50
		83	50
		84	50
		85	50
		86	50
		87	50
		88	50
		89	50
		90	50
		91	50
		92	50
		93	50
		94	50
		95	50
		96	50
		97	50
		98	50
		99	50
		100	50
		101	50
		102	50
		103	50
		104	50
		105	50
		106	50
		107	50
		108	50
		109	50
		110	50
		111	50
		112	50
		113	50
		114	50
		115	50
		116	50
		117	50
		118	50
		119	50
		120	50
		121	50
		122	50
		123	50
12	ÌÊ”›	1	51
		2	51
		3	51
		4	51
		5	51
		6	51
		7	51
		8	51
		9	51
		10	51
		11	51
		12	51
		13	51
		14	51
		15	51
		16	51
		17	51
		18	51
		19	51
		20	51
		21	51
		22	51
		23	51
		24	51
		25	51
		26	51
		27	51
		28	51
		29	51
		30	51
		31	51
		32	51
		33	51
		34	51
		35	51
		36	51
		37	51
		38	51
		39	51
		40	51
		41	51
		42	51
		43	51
		44	51
		45	51
		46	51
		47	51
		48	51
		49	51
		50	51
		51	51
		52	51
		53	51
		54	51
		55	51
		56	51
		57	51
		58	51
		59	51
		60	51
		61	51
		62	51
		63	51
		64	51
		65	51
		66	51
		67	51
		68	51
		69	51
		70	51
		71	51
		72	51
		73	51
		74	51
		75	51
		76	51
		77	51
		78	51
		79	51
		80	51
		81	51
		82	51
		83	51
		84	51
		85	51
		86	51
		87	51
		88	51
		89	51
		90	51
		91	51
		92	51
		93	51
		94	51
		95	51
		96	51
		97	51
		98	51
		99	51
		100	51
		101	51
		102	51
		103	51
		104	51
		105	51
		106	51
		107	51
		108	51
		109	51
		110	51
		111	51
13	«·—⁄œ	1	73
		2	73
		3	73
		4	73
		5	73
		6	73
		7	73
		8	73
		9	73
		10	73
		11	73
		12	73
		13	73
		14	73
		15	73
		16	73
		17	73
		18	73
		19	73
		20	73
		21	73
		22	73
		23	73
		24	73
		25	73
		26	73
		27	73
		28	73
		29	73
		30	73
		31	73
		32	73
		33	73
		34	73
		35	73
		36	73
		37	73
		38	73
		39	73
		40	73
		41	73
		42	73
		43	73
14	«»—«ÂÌ„	1	68
		2	68
		3	68
		4	68
		5	68
		6	68
		7	68
		8	68
		9	68
		10	68
		11	68
		12	68
		13	68
		14	68
		15	68
		16	68
